,urls
452,https://www.spotahome.com/barcelona/for-rent:apartments/255230
453,https://www.spotahome.com/barcelona/for-rent:apartments/760730
454,https://www.spotahome.com/barcelona/for-rent:apartments/466845
455,https://www.spotahome.com/barcelona/for-rent:apartments/935094
456,https://www.spotahome.com/barcelona/for-rent:apartments/912990
457,https://www.spotahome.com/barcelona/for-rent:apartments/1086281
458,https://www.spotahome.com/barcelona/for-rent:apartments/622267
459,https://www.spotahome.com/barcelona/for-rent:apartments/992856
460,https://www.spotahome.com/barcelona/for-rent:apartments/440194
461,https://www.spotahome.com/barcelona/for-rent:apartments/148769
